"employee_id","first_name","last_name","hire_date","termination_date","department","job_title","gender","age","location","employment_status","termination_reason","salary","tenure_months","year_month","attrition_type"
"3db788a6-1cdc-44c2-a2c9-65b27eb0f62a","Victor","Wheeler","2024-10-20","2025-04-17","HR","HR Specialist","Female",25,"New York","Terminated","Involuntary",71059,"0","2024-10","Involuntary"
"3eb13b90-4668-4257-bdd6-40fb06671ad1","Jeffrey","Doyle","2023-07-06",NULL,"Operations","Logistics Coordinator","Male",30,"Las Vegas","Active","N/A",91048,"12","2023-07","Active"
"972a8469-1641-4f82-8b9d-2434e465e150","Robert","Johnson","2023-09-12",NULL,"Operations","Logistics Coordinator","Non-Binary",49,"Las Vegas","Active","N/A",126482,"12","2023-09","Active"
"8fadc1a6-06cb-4fb3-9a1d-e644815ef6d1","James","Santos","2021-05-29",NULL,"HR","HR Manager","Non-Binary",23,"Reno","Active","N/A",85495,"36","2021-05","Active"
"47378190-96da-4dac-b2ff-5d2a386ecbe0","Lisa","Smith","2023-01-15",NULL,"IT","System Admin","Female",36,"Los Angeles","Active","N/A",146924,"24","2023-01","Active"
"47229389-571a-4876-ac30-7511b2b9437a","Eric","Bernard","2024-05-05",NULL,"Sales","Sales Rep","Non-Binary",49,"Chicago","Active","N/A",55851,"0","2024-05","Active"
"5be6128e-18c2-4797-a142-ea7d17be3111","Melanie","Munoz","2021-12-30",NULL,"Finance","Accountant","Male",46,"Las Vegas","Active","N/A",99118,"36","2021-12","Active"
"5c941cf0-dc98-42c1-a2ac-f72f9e574f7a","Barbara","Bush","2024-06-17",NULL,"HR","HR Manager","Female",58,"New York","Active","N/A",137397,"0","2024-06","Active"
"fc377a4c-4a15-444d-85e7-ce8a3a578a8e","Christopher","Hall","2020-07-17",NULL,"Operations","Logistics Coordinator","Female",27,"New York","Active","N/A",141673,"48","2020-07","Active"
"c6b6e4ad-e7ea-4d5a-b1a3-ac4d828c37e7","Michael","Luna","2020-11-19",NULL,"HR","HR Specialist","Non-Binary",46,"New York","Active","N/A",136006,"48","2020-11","Active"
"1a5165ca-3c7c-4d85-a5cf-0041d0a643fe","Dwayne","Gonzalez","2024-05-29",NULL,"IT","System Admin","Male",50,"Las Vegas","Active","N/A",145812,"0","2024-05","Active"
"134a5a2f-a7cf-405c-8257-cf73c29d782b","Gregory","Mejia","2023-04-29",NULL,"Marketing","Marketing Manager","Female",61,"Chicago","Active","N/A",149317,"24","2023-04","Active"
"f891b0c3-dd3f-487e-92bd-c6619fe0a8c7","Courtney","Hernandez","2023-06-29",NULL,"Finance","Financial Analyst","Female",40,"Los Angeles","Active","N/A",129766,"12","2023-06","Active"
"cbdc4318-4d85-43d2-a1a2-748571348c2a","Joshua","Brown","2020-08-27",NULL,"Sales","Sales Rep","Non-Binary",30,"Chicago","Active","N/A",76241,"48","2020-08","Active"
"09a0a0f6-73b0-4091-b634-c1694f76e388","Brian","Decker","2022-11-07",NULL,"HR","HR Manager","Male",55,"Las Vegas","Active","N/A",103655,"24","2022-11","Active"
"171dabf9-daf4-41a7-ba34-d2e8dd3f7d7e","Christina","Hunter","2020-09-12",NULL,"Finance","Financial Analyst","Female",54,"New York","Active","N/A",76012,"48","2020-09","Active"
"bd29ede9-cab4-423b-b448-83858de7ad6c","Paula","Cole","2022-08-17",NULL,"Marketing","SEO Specialist","Female",23,"Los Angeles","Active","N/A",84102,"24","2022-08","Active"
"9ae1a991-524f-43ff-b030-7633a6ded1d8","Thomas","Hernandez","2024-05-12",NULL,"HR","HR Specialist","Female",27,"Chicago","Active","N/A",104015,"0","2024-05","Active"
"d65e59dd-e62d-4d06-8f9b-85581a7f195b","Matthew","Klein","2020-08-15",NULL,"IT","System Admin","Non-Binary",43,"New York","Active","N/A",67987,"48","2020-08","Active"
"b526b22d-3f6c-41f7-8a05-37f02c2cd22b","Samuel","Gonzales","2022-11-02",NULL,"IT","System Admin","Male",52,"Los Angeles","Active","N/A",116925,"24","2022-11","Active"
"eafde7d9-5f73-4a3e-9d28-6aa428a39779","Justin","Ortiz","2022-12-05",NULL,"Sales","Sales Rep","Female",35,"New York","Active","N/A",65384,"24","2022-12","Active"
"da003f16-b946-4bcf-8082-cbb948bddb3e","Diane","Escobar","2023-09-15",NULL,"HR","HR Manager","Female",26,"Las Vegas","Active","N/A",138748,"12","2023-09","Active"
"a9e27ba9-952e-4abb-94dd-5061555736f8","Donald","Bailey","2024-09-05",NULL,"Marketing","Marketing Manager","Non-Binary",31,"Chicago","Active","N/A",57154,"0","2024-09","Active"
"2102f9c9-6457-4bc4-a981-b098b2cf952d","Brooke","Hurley","2025-02-25",NULL,"Marketing","Marketing Manager","Non-Binary",48,"New York","Active","N/A",101244,"0","2025-02","Active"
"54170a17-caaa-4bbe-a4bb-f962606e0e1c","Lisa","Santiago","2021-11-11",NULL,"Operations","Ops Manager","Male",55,"Reno","Active","N/A",123614,"36","2021-11","Active"
"f37fd50d-2e25-45ee-8f11-d8dc5cd33369","Jason","Meza","2022-02-14",NULL,"Finance","Financial Analyst","Male",44,"New York","Active","N/A",57128,"36","2022-02","Active"
"27aa7cbc-2337-4bbc-bffe-77c839feb99c","Chris","Richard","2022-09-29",NULL,"Operations","Ops Manager","Male",24,"Chicago","Active","N/A",68587,"24","2022-09","Active"
"bd17c5e8-d5ca-49ab-8a2e-6a93c5580bb2","Nicole","Johnson","2020-10-26",NULL,"Sales","Sales Rep","Non-Binary",51,"Los Angeles","Active","N/A",139252,"48","2020-10","Active"
"98e52499-218c-4e1c-9e37-4f7ac42cbc39","Nicholas","Martin","2021-12-30",NULL,"Operations","Logistics Coordinator","Non-Binary",51,"Las Vegas","Active","N/A",72675,"36","2021-12","Active"
"e7147668-cf1d-4d3a-9fee-fdffc566aa81","Gabriel","Kim","2024-06-21",NULL,"Finance","Accountant","Female",41,"Reno","Active","N/A",81144,"0","2024-06","Active"
"ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce","Curtis","Singleton","2023-07-09",NULL,"IT","Data Analyst","Male",42,"Chicago","Active","N/A",97101,"12","2023-07","Active"
"290a3abb-c35b-4fea-9578-d70948f9e3d0","Joshua","Whitehead","2024-07-27",NULL,"Finance","Financial Analyst","Male",50,"Chicago","Active","N/A",149065,"0","2024-07","Active"
"e916da57-f248-43ab-977a-8a5f6ffe33b3","Jeffrey","Hayes","2021-01-19",NULL,"Marketing","SEO Specialist","Female",62,"Las Vegas","Active","N/A",101210,"48","2021-01","Active"
"657e01c9-0da2-4e5c-aa36-af1806d3db93","Wayne","Young","2022-01-23",NULL,"HR","Recruiter","Non-Binary",65,"New York","Active","N/A",108242,"36","2022-01","Active"
"519554e3-0737-4c86-b97b-5f515ffa46ef","Sarah","Combs","2025-04-15",NULL,"HR","HR Manager","Female",24,"New York","Active","N/A",134635,"0","2025-04","Active"
"09ce3cfb-2339-4a19-a563-7cc3ca97ebf5","Justin","Gallegos","2023-07-25",NULL,"HR","Recruiter","Female",46,"Reno","Active","N/A",139562,"12","2023-07","Active"
"781799ff-b49e-44cc-8243-69e72387eaf6","Shane","Smith","2023-10-18",NULL,"HR","Recruiter","Female",45,"Los Angeles","Active","N/A",144006,"12","2023-10","Active"
"2646eaf9-d5c0-444d-b735-262d41843b03","Ana","Acosta","2020-09-16",NULL,"HR","Recruiter","Female",42,"Chicago","Active","N/A",124397,"48","2020-09","Active"
"d6312a80-1c61-4ec2-9014-2131750565f5","Rebecca","Carlson","2024-04-13",NULL,"HR","HR Manager","Female",35,"Reno","Active","N/A",89116,"12","2024-04","Active"
"b7f28572-3def-4849-9336-4f7e83efa9f3","Douglas","Patterson","2020-05-25",NULL,"Finance","Accountant","Male",30,"Las Vegas","Active","N/A",119382,"48","2020-05","Active"
"2ff3cde4-6aa4-4c9f-9217-04753d959e3f","Elizabeth","Miller","2023-05-22",NULL,"Marketing","SEO Specialist","Male",65,"Chicago","Active","N/A",148502,"12","2023-05","Active"
"8b48f496-86ab-44e7-b412-436011536e99","William","Mcneil","2025-03-09",NULL,"Operations","Ops Manager","Female",32,"New York","Active","N/A",63511,"0","2025-03","Active"
"0b251279-785a-45d0-9f92-a62163f4c69d","Cynthia","Zavala","2023-01-31",NULL,"Finance","Accountant","Male",37,"Los Angeles","Active","N/A",70907,"24","2023-01","Active"
"114b9547-c9dc-42b8-9b6a-810204287378","Michael","Quinn","2021-08-01",NULL,"HR","Recruiter","Female",57,"New York","Active","N/A",130009,"36","2021-08","Active"
"f1901b7e-c6b4-49ef-b74e-ba9310275b53","Stephen","Carter","2024-05-15",NULL,"Marketing","Marketing Manager","Non-Binary",62,"Reno","Active","N/A",100156,"0","2024-05","Active"
"a59b457f-c0d7-4c73-895f-fa8140d92bce","James","Kelly","2023-01-11",NULL,"IT","Software Engineer","Non-Binary",36,"Chicago","Active","N/A",76229,"24","2023-01","Active"
"56cb1ab0-62fb-46d7-b4db-ca07e506f670","Terri","Crawford","2024-01-12",NULL,"IT","System Admin","Male",54,"New York","Active","N/A",135534,"12","2024-01","Active"
"4b3446bc-8ba4-45cc-ae32-6567d284f54e","Manuel","Miller","2023-04-30",NULL,"HR","HR Manager","Female",63,"New York","Active","N/A",139076,"12","2023-04","Active"
"b7b8c1a5-9a45-493d-b227-890e4e76833a","Ronald","Norris","2023-08-14",NULL,"Sales","Sales Rep","Female",62,"Reno","Active","N/A",138753,"12","2023-08","Active"
"e95f176c-deba-4186-ba10-82170ad7c9a2","Michael","Bolton","2022-01-26",NULL,"Finance","Financial Analyst","Male",65,"Los Angeles","Active","N/A",94596,"36","2022-01","Active"
"0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b","Charles","Walsh","2021-09-08",NULL,"Finance","Accountant","Male",50,"Los Angeles","Active","N/A",145257,"36","2021-09","Active"
"28f4e3ce-aded-4a80-bff9-507dcd14a03e","Stephanie","Thomas","2022-02-17",NULL,"Marketing","Marketing Manager","Female",42,"Chicago","Active","N/A",99589,"36","2022-02","Active"
"20509c62-08e8-45d7-b02c-1821c8040fb7","Carlos","Osborne","2023-05-09",NULL,"Marketing","Marketing Manager","Female",37,"Los Angeles","Active","N/A",103567,"12","2023-05","Active"
"084a6780-9136-41f8-b310-46dc6202bee6","Cassie","Shelton","2022-02-22",NULL,"HR","HR Specialist","Male",25,"Chicago","Active","N/A",87495,"36","2022-02","Active"
"b43bd27f-42a2-49a6-8664-12854303cbc1","Sean","Davies","2023-02-14",NULL,"HR","HR Manager","Female",37,"New York","Active","N/A",106543,"24","2023-02","Active"
"333ee344-7dbf-4bc1-bfa6-23d0ea9e5c8d","David","Farrell","2021-09-28",NULL,"Sales","Account Manager","Female",60,"Los Angeles","Active","N/A",61624,"36","2021-09","Active"
"ff4c96d6-71f2-4e8f-b69f-68c3e60fd420","Christopher","Fleming","2022-07-29",NULL,"Finance","Financial Analyst","Male",38,"Chicago","Active","N/A",69089,"24","2022-07","Active"
"b5a47200-58f0-4d23-aaf7-8c6751d08109","Calvin","Daniels","2024-07-16",NULL,"Marketing","Marketing Manager","Non-Binary",57,"New York","Active","N/A",107505,"0","2024-07","Active"
"b5a5f8e6-b639-4f04-a852-4385d9f2dd0d","Sara","Little","2024-10-08",NULL,"Finance","Financial Analyst","Non-Binary",50,"Reno","Active","N/A",64637,"0","2024-10","Active"
"b788f5d1-ffe5-45f6-a5ed-cfe34f2dad3f","Jennifer","Fox","2020-09-29",NULL,"HR","Recruiter","Non-Binary",51,"New York","Active","N/A",98652,"48","2020-09","Active"
"f4d375c1-a293-49fa-b240-d7a14027ab7d","Andrea","Martinez","2024-07-17",NULL,"Sales","Account Manager","Male",55,"Reno","Active","N/A",61731,"0","2024-07","Active"
"a417c093-80a8-423d-97ea-ec838892042f","Gary","David","2021-10-29",NULL,"Marketing","Marketing Manager","Male",58,"Las Vegas","Active","N/A",144224,"36","2021-10","Active"
"e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad","Cassie","Kirby","2021-01-31",NULL,"IT","Software Engineer","Male",48,"New York","Active","N/A",96116,"48","2021-01","Active"
"14cb0564-0743-4c3b-9d20-c3bfd342af08","Brandon","May","2023-02-18",NULL,"Marketing","SEO Specialist","Non-Binary",25,"New York","Active","N/A",135147,"24","2023-02","Active"
"92779574-c457-4cc3-b5f7-89bca6b07458","Robert","Fowler","2023-03-14",NULL,"Sales","Account Manager","Non-Binary",46,"Chicago","Active","N/A",97604,"24","2023-03","Active"
"a4540937-4a27-4bf2-8baa-f744a08dd21b","Sue","Webb","2022-10-21",NULL,"IT","Software Engineer","Non-Binary",44,"Chicago","Active","N/A",124878,"24","2022-10","Active"
"741b77f5-4c24-4053-a7f5-ae02af5b8f47","Charles","Brown","2024-05-03",NULL,"Sales","Account Manager","Non-Binary",41,"New York","Active","N/A",87311,"0","2024-05","Active"
"f6729464-3f8e-440a-ab0a-e0e39d896047","Michelle","Moore","2022-03-27",NULL,"Operations","Ops Manager","Non-Binary",52,"New York","Active","N/A",112983,"36","2022-03","Active"
"170d7507-05ee-41d4-bf53-a88e4efc8248","Sierra","Wagner","2022-10-22",NULL,"Sales","Sales Rep","Male",64,"Reno","Active","N/A",86363,"24","2022-10","Active"
"0c74dc0f-5a57-4539-9556-0a2d3713b466","Brent","Simpson","2025-02-23",NULL,"IT","Data Analyst","Female",43,"Los Angeles","Active","N/A",61880,"0","2025-02","Active"
"4926ce5f-7878-4140-ac2a-4f71a77d95f1","Amanda","Boone","2024-09-22",NULL,"HR","HR Specialist","Non-Binary",32,"Los Angeles","Active","N/A",73018,"0","2024-09","Active"
"49e1cd13-8da0-4495-9cce-5ba931d4ee09","Charles","Gordon","2023-03-02",NULL,"Operations","Logistics Coordinator","Non-Binary",24,"New York","Active","N/A",66725,"24","2023-03","Active"
"8ece1128-56ce-4b42-bc9e-1dcbcb7e6268","Sheila","Fischer","2022-04-14",NULL,"HR","HR Manager","Male",43,"Chicago","Active","N/A",129443,"36","2022-04","Active"
"e4a4474c-9b33-43a4-a620-f9a974fd33d1","Zachary","Murphy","2022-09-07",NULL,"Finance","Financial Analyst","Non-Binary",33,"Las Vegas","Active","N/A",115150,"24","2022-09","Active"
"9dd2f9de-fd98-4e33-a498-abe92999bbef","Jodi","Evans","2023-05-19",NULL,"Operations","Logistics Coordinator","Male",61,"Los Angeles","Active","N/A",93669,"12","2023-05","Active"
"7d66971e-8847-4c56-827c-9f8cd40ac5e9","Jeanne","Evans","2021-12-30",NULL,"Marketing","SEO Specialist","Non-Binary",28,"New York","Active","N/A",66368,"36","2021-12","Active"
"1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287","Tina","Silva","2024-05-23",NULL,"IT","Data Analyst","Female",46,"New York","Active","N/A",87512,"0","2024-05","Active"
"3a4045dd-93df-4907-9416-e4dcc6b28def","Jennifer","Silva","2024-03-24",NULL,"Operations","Logistics Coordinator","Female",41,"New York","Active","N/A",142528,"12","2024-03","Active"
"c64c9647-9ea7-417c-b89f-7039a107cc46","Maureen","Hernandez","2021-03-02",NULL,"Marketing","SEO Specialist","Non-Binary",29,"Chicago","Active","N/A",147216,"48","2021-03","Active"
"b35556a5-f2bd-42f2-9293-f70508150147","Daniel","Smith","2023-09-20",NULL,"Finance","Accountant","Female",31,"Los Angeles","Active","N/A",83721,"12","2023-09","Active"
"b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd","Devin","Clark","2024-09-04",NULL,"IT","Data Analyst","Non-Binary",50,"Reno","Active","N/A",133094,"0","2024-09","Active"
"607796a3-8685-4baa-ba76-8555a987b218","Lee","Thompson","2021-12-09",NULL,"Operations","Logistics Coordinator","Male",57,"Reno","Active","N/A",128946,"36","2021-12","Active"
"ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e","Kelsey","Le","2024-11-15",NULL,"IT","Data Analyst","Female",55,"Los Angeles","Active","N/A",74641,"0","2024-11","Active"
"7bf33a34-9c2d-4a97-83ad-3d62b17cfb21","James","Wright","2023-07-13",NULL,"HR","HR Manager","Female",27,"Reno","Active","N/A",148967,"12","2023-07","Active"
"8f7c1d59-594b-4a3a-bad4-65a15129950d","Sarah","Pope","2023-11-03",NULL,"Sales","Sales Rep","Female",38,"Las Vegas","Active","N/A",95392,"12","2023-11","Active"
"8b0e8eb1-ad37-4d9e-92cf-60211f33242d","Noah","Baird","2021-09-06",NULL,"Operations","Logistics Coordinator","Female",44,"Las Vegas","Active","N/A",64572,"36","2021-09","Active"
"1bf645f6-2324-4211-8588-fc1bb2384849","Christina","Matthews","2024-12-23",NULL,"HR","HR Manager","Male",63,"Chicago","Active","N/A",141742,"0","2024-12","Active"
"39c59df9-87f2-45d6-a7ba-26acab7a3d1c","Dana","Williams","2021-07-11",NULL,"HR","Recruiter","Non-Binary",30,"New York","Active","N/A",125419,"36","2021-07","Active"
"e1721c83-ef5e-4376-a723-fb72682b163a","Natalie","Woods","2024-12-16",NULL,"Sales","Sales Rep","Female",44,"New York","Active","N/A",85102,"0","2024-12","Active"
"4910fade-5238-4bf2-8988-e418f6c31218","Debbie","Velez","2021-04-24",NULL,"Finance","Accountant","Non-Binary",48,"Reno","Active","N/A",69790,"48","2021-04","Active"
"bd1a8f4b-88ff-4d40-bb72-c86d92fa675f","Jennifer","Zuniga","2020-10-05",NULL,"HR","HR Specialist","Non-Binary",24,"Los Angeles","Active","N/A",63819,"48","2020-10","Active"
"d66d4627-e1da-4e6a-aafa-828c2cd10b9f","Gregory","Gillespie","2024-11-17",NULL,"Sales","Sales Rep","Non-Binary",24,"Los Angeles","Active","N/A",61380,"0","2024-11","Active"
"2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9","Sharon","Hayden","2025-04-19",NULL,"Marketing","Marketing Manager","Male",54,"Chicago","Active","N/A",83477,"0","2025-04","Active"
"6d7df5d0-d3b5-4af7-a7ce-378fe5a4983b","Zachary","Miller","2024-08-05",NULL,"IT","System Admin","Female",37,"New York","Active","N/A",79101,"0","2024-08","Active"
"546252e7-f43b-4052-8459-bd6ec0f63229","Kevin","Sharp","2021-06-29",NULL,"Sales","Sales Rep","Female",35,"Chicago","Active","N/A",105910,"36","2021-06","Active"
"3c7e5368-b159-4847-9c0b-9b10a757cb10","Bryan","Wilson","2020-05-15",NULL,"Operations","Ops Manager","Male",56,"New York","Active","N/A",113954,"48","2020-05","Active"
"ec50ace4-80a5-4e65-afa2-855967c96204","Paula","Padilla","2021-11-06",NULL,"HR","HR Manager","Non-Binary",24,"Las Vegas","Active","N/A",143299,"36","2021-11","Active"
"87365a84-725e-434d-8687-9aa914f573d0","Jane","Miller","2024-09-05",NULL,"Finance","Financial Analyst","Female",28,"Los Angeles","Active","N/A",122215,"0","2024-09","Active"
"ae27d432-1dc1-47eb-b11c-767385351a69","Jamie","Aguilar","2021-12-15",NULL,"Operations","Ops Manager","Female",31,"New York","Active","N/A",89180,"36","2021-12","Active"
"0e3e25f2-cf06-41c7-b20b-274b82a7f586","Shawn","Palmer","2020-10-08",NULL,"Finance","Accountant","Female",57,"Chicago","Active","N/A",129683,"48","2020-10","Active"
"12b2102d-940c-4503-b7c8-6152beed0af9","Brandon","Cooper","2024-05-24",NULL,"IT","Software Engineer","Male",56,"Las Vegas","Active","N/A",126636,"0","2024-05","Active"
"e4eb8000-ef40-4162-8f6c-e9bffe7ee362","Cesar","Peck","2020-08-19",NULL,"Sales","Sales Rep","Male",48,"New York","Active","N/A",64742,"48","2020-08","Active"
"22ab7752-c4db-4a62-ae13-418d68ab80ea","Katie","Good","2020-06-21",NULL,"Operations","Logistics Coordinator","Male",35,"Reno","Active","N/A",147690,"48","2020-06","Active"
"e42e707a-fe2b-4987-9fdc-abbf6b9cd71c","Patrick","Kane","2023-07-18",NULL,"Marketing","SEO Specialist","Non-Binary",53,"Las Vegas","Active","N/A",135980,"12","2023-07","Active"
"f6d22a7b-aec7-4a82-948b-4376602a4e57","Dorothy","Ryan","2024-11-05",NULL,"HR","HR Specialist","Male",55,"Chicago","Active","N/A",108914,"0","2024-11","Active"
"fa7e5d94-05d1-4b63-8194-f97f00e3a026","Kenneth","Nunez","2021-06-05",NULL,"Sales","Account Manager","Female",39,"Los Angeles","Active","N/A",80156,"36","2021-06","Active"
"3acb43a3-d2c7-4ffb-a118-433b882ccd1e","John","Reed","2023-01-14",NULL,"HR","Recruiter","Non-Binary",37,"New York","Active","N/A",108218,"24","2023-01","Active"
"c3f725fe-b99b-4b5a-a00d-a49deffa2002","Daniel","Pacheco","2021-09-10",NULL,"Finance","Accountant","Male",47,"Los Angeles","Active","N/A",65566,"36","2021-09","Active"
"e39836bb-e23d-4faa-afad-49e9c41c147e","Alexis","Harris","2022-05-30",NULL,"Marketing","Marketing Manager","Non-Binary",32,"Las Vegas","Active","N/A",62355,"24","2022-05","Active"
"937bf79b-bb44-4adc-aa98-fef8d0d75e37","Luis","Harper","2021-10-05",NULL,"Sales","Sales Rep","Female",23,"New York","Active","N/A",59312,"36","2021-10","Active"
"e0527739-4d40-4f1b-bca5-be2952171bf3","Douglas","Keller","2023-09-05",NULL,"Sales","Account Manager","Male",41,"New York","Active","N/A",148416,"12","2023-09","Active"
"8e85140d-0f9a-4b70-8670-7cd64ceda164","Stacy","Hobbs","2021-06-02",NULL,"Sales","Account Manager","Female",30,"Las Vegas","Active","N/A",106007,"36","2021-06","Active"
"8e4c3ab5-6d5d-4477-adc2-9178a0411612","Tyler","Compton","2024-11-14",NULL,"Sales","Sales Rep","Male",49,"New York","Active","N/A",100332,"0","2024-11","Active"
"86433603-c92a-4d7c-a193-5990abdd1a8f","Lucas","Butler","2025-01-08",NULL,"HR","HR Manager","Female",42,"Las Vegas","Active","N/A",135460,"0","2025-01","Active"
"89b5aab0-c121-49db-af12-b150605fb1eb","Thomas","Atkinson","2021-01-22",NULL,"Operations","Ops Manager","Male",44,"Reno","Active","N/A",114054,"48","2021-01","Active"
"7688d11f-ce47-48be-a4f4-3c62b523c0de","Robin","Hart","2021-10-26",NULL,"Marketing","SEO Specialist","Male",61,"Chicago","Active","N/A",144088,"36","2021-10","Active"
"636f6e5c-2253-4706-87ad-8b268eaa5841","John","Harris","2025-02-25",NULL,"IT","Software Engineer","Male",46,"New York","Active","N/A",65752,"0","2025-02","Active"
"5efeef4f-d8dd-4bc0-b325-3aa3ec170298","Christopher","Hardy","2023-07-19",NULL,"Operations","Logistics Coordinator","Male",22,"Chicago","Active","N/A",102277,"12","2023-07","Active"
"9adf4709-ac75-4344-a08e-149e44b9e602","Carrie","Russo","2021-04-07",NULL,"Marketing","Marketing Manager","Male",27,"New York","Active","N/A",90358,"48","2021-04","Active"
"abe42e7d-b96c-4163-966b-e275c2fe8954","Angelica","Mendoza","2021-04-03",NULL,"Marketing","SEO Specialist","Male",23,"Las Vegas","Active","N/A",127710,"48","2021-04","Active"
"e8b3d763-f4ff-4f3a-8d9d-baeb553d2625","Alexis","Giles","2024-08-29",NULL,"Finance","Financial Analyst","Female",22,"Chicago","Active","N/A",133240,"0","2024-08","Active"
"c11bd1c4-ffe3-4366-bf33-7a151e086f20","Timothy","Sanchez","2025-02-14",NULL,"Marketing","Marketing Manager","Non-Binary",55,"New York","Active","N/A",66101,"0","2025-02","Active"
"3d44cb2c-ea45-4a41-a589-ada1345af934","Andrea","Rowe","2023-05-03",NULL,"Operations","Ops Manager","Female",39,"Los Angeles","Active","N/A",73198,"12","2023-05","Active"
"4ef4c34d-5bf8-4f3c-a612-9a1c889d4b76","Jose","Hunt","2022-03-21",NULL,"IT","Software Engineer","Female",41,"Los Angeles","Active","N/A",111973,"36","2022-03","Active"
"b8f0188e-fb37-4fae-8d85-63ca193e638d","Terrance","Franco","2022-10-20",NULL,"HR","HR Manager","Non-Binary",53,"Reno","Active","N/A",87321,"24","2022-10","Active"
"0bb401e7-69f7-43f1-901b-a8515ee68495","Anna","Walker","2024-11-19",NULL,"Sales","Sales Rep","Female",22,"Los Angeles","Active","N/A",69021,"0","2024-11","Active"
"3ee82983-d557-4241-91dd-b9bf613d2de9","Victor","Pena","2021-12-18",NULL,"IT","System Admin","Male",52,"Chicago","Active","N/A",134064,"36","2021-12","Active"
"862138ad-0f09-405c-b50d-7a37a44d9fec","Arthur","Bradford","2023-01-09",NULL,"Sales","Sales Rep","Non-Binary",57,"Las Vegas","Active","N/A",126516,"24","2023-01","Active"
"01a25ed1-c3ab-45f1-8c6b-7074ab102c9b","Robert","Kirby","2025-01-14",NULL,"Operations","Logistics Coordinator","Female",40,"Las Vegas","Active","N/A",147847,"0","2025-01","Active"
"37fe032c-0257-4851-a6a9-e100b509109b","William","Brooks","2021-06-21",NULL,"Marketing","SEO Specialist","Male",38,"New York","Active","N/A",73242,"36","2021-06","Active"
"e9aa144b-9dd4-4675-af14-5064aab07015","Timothy","Freeman","2023-05-28",NULL,"Operations","Logistics Coordinator","Female",60,"Los Angeles","Active","N/A",104412,"12","2023-05","Active"
"04482a22-0308-4a5e-a94d-7b008d388327","Alyssa","Hill","2020-05-07",NULL,"Sales","Account Manager","Non-Binary",24,"Chicago","Active","N/A",121402,"48","2020-05","Active"
"3db02235-261e-4555-863e-1f2a18a806ef","James","Fox","2020-11-06",NULL,"IT","System Admin","Non-Binary",65,"Los Angeles","Active","N/A",60806,"48","2020-11","Active"
"d3fbe043-af1d-4a1a-8ccb-235539d1c7ff","Melanie","Valdez","2025-04-07",NULL,"Sales","Sales Rep","Female",45,"Los Angeles","Active","N/A",128137,"0","2025-04","Active"
"ec95b3ac-0beb-4c34-8566-7c4879ba630a","Charles","Frost","2024-10-01",NULL,"Finance","Accountant","Male",43,"Las Vegas","Active","N/A",60856,"0","2024-10","Active"
"d226a8b3-b674-410d-9218-c9d6c093bfb0","Raymond","Jones","2023-04-01",NULL,"Sales","Sales Rep","Female",62,"New York","Active","N/A",115562,"24","2023-04","Active"
"d9750f00-d5ab-48ae-9112-fbc03d8f95f4","Paul","Mosley","2021-02-15",NULL,"IT","Software Engineer","Male",61,"New York","Active","N/A",111640,"48","2021-02","Active"
"ca5e151b-23d3-4d4c-bd5f-f093c16f9bcc","Vanessa","Ramsey","2021-12-21",NULL,"Marketing","Marketing Manager","Non-Binary",35,"New York","Active","N/A",105965,"36","2021-12","Active"
"f80b2cea-658e-44a2-9879-cf35f4719986","Kim","Johnson","2024-02-28",NULL,"Finance","Financial Analyst","Non-Binary",53,"Reno","Active","N/A",69936,"12","2024-02","Active"
"3a67470c-7d98-402f-b357-41e5fe1a1ba9","Michael","Pugh","2021-09-06",NULL,"Operations","Ops Manager","Non-Binary",29,"Chicago","Active","N/A",105939,"36","2021-09","Active"
"6147adeb-277b-4667-8499-d0a615007170","Jennifer","Walters","2023-11-18",NULL,"Operations","Logistics Coordinator","Female",29,"New York","Active","N/A",70448,"12","2023-11","Active"
"176de21f-1b46-4bdc-9c56-d9bc5111d31d","Adam","Parker","2024-01-05",NULL,"Finance","Financial Analyst","Female",60,"New York","Active","N/A",121954,"12","2024-01","Active"
"16591c89-21eb-4aa9-9a2b-d69c450f69ee","Jacob","Cole","2022-02-11",NULL,"Sales","Account Manager","Non-Binary",56,"New York","Active","N/A",79347,"36","2022-02","Active"
"16f142a2-06b9-49aa-9a71-67c768759545","Michael","Davis","2023-02-01",NULL,"Sales","Sales Rep","Male",42,"Los Angeles","Active","N/A",92858,"24","2023-02","Active"
"0328c136-629e-43d8-9d1c-a267530ddda6","Kelly","Hughes","2023-04-22",NULL,"Sales","Sales Rep","Female",30,"New York","Active","N/A",102059,"24","2023-04","Active"
"44b64ec1-4d16-4049-84d7-df9a238b05b7","Trevor","Brown","2022-03-21",NULL,"IT","Data Analyst","Female",24,"Chicago","Active","N/A",59044,"36","2022-03","Active"
"c85cd714-7bf6-4552-8cbc-90446bcd5ce7","Chase","King","2022-06-27",NULL,"IT","Software Engineer","Non-Binary",53,"Reno","Active","N/A",77047,"24","2022-06","Active"
